round_idx,kind,cycles
6890,valid,59879
6891,valid,59780
6892,invalid,59848
6893,invalid,59537
6894,invalid,59830
6895,valid,59772
6896,valid,59741
6897,invalid,59727
6898,invalid,59740
6899,invalid,59748
6900,invalid,59785
6901,valid,59799
6902,invalid,59840
6903,invalid,60370
6904,invalid,59779
6905,valid,59826
6906,invalid,59808
6907,valid,59786
6908,invalid,59810
6909,invalid,59776
6910,valid,59799
6911,valid,59738
6912,valid,59863
6913,valid,59797
6914,valid,59763
6915,valid,59840
6916,invalid,59802
6917,invalid,59791
6918,valid,59822
6919,invalid,59754
6920,valid,60862
6921,valid,59757
6922,invalid,59796
6923,invalid,60674
6924,valid,59771
6925,invalid,59792
6926,invalid,59804
6927,valid,59750
6928,invalid,59841
6929,invalid,59763
6930,valid,60162
6931,invalid,59735
6932,invalid,59798
6933,invalid,60099
6934,invalid,59693
6935,valid,59744
6936,invalid,59788
6937,invalid,59777
6938,valid,59841
6939,valid,59803
6940,invalid,60818
6941,valid,59812
6942,invalid,59778
6943,valid,60200
6944,valid,59800
6945,valid,59726
6946,invalid,59776
6947,invalid,59796
6948,valid,59821
6949,valid,59760
6950,invalid,60659
6951,valid,59805
6952,valid,59758
6953,valid,60411
6954,invalid,60131
6955,invalid,59700
6956,invalid,59879
6957,valid,59953
6958,invalid,60126
6959,invalid,60312
6960,valid,59783
6961,invalid,59792
6962,valid,59743
6963,invalid,59797
6964,invalid,59777
6965,invalid,59852
6966,invalid,59779
6967,invalid,59760
6968,valid,59745
6969,invalid,59750
6970,valid,60235
6971,invalid,60087
6972,invalid,59741
6973,valid,60538
6974,invalid,59813
6975,valid,59808
6976,invalid,59890
6977,valid,59741
6978,invalid,59798
6979,invalid,59836
6980,valid,59795
6981,invalid,59713
6982,invalid,59868
6983,valid,60347
6984,invalid,59788
6985,valid,59820
6986,valid,59838
6987,invalid,59771
6988,invalid,59791
6989,valid,59776
6990,valid,60332
6991,valid,59808
6992,valid,59743
6993,valid,59820
6994,invalid,59775
6995,invalid,59770
6996,valid,59740
6997,valid,59822
6998,valid,59786
6999,invalid,59761
7000,valid,61039
7001,invalid,60802
7002,invalid,60174
7003,invalid,60654
7004,invalid,59754
7005,valid,59894
7006,valid,60427
7007,invalid,59740
7008,invalid,59789
7009,valid,59726
7010,valid,59792
7011,valid,59771
7012,valid,59711
7013,valid,60509
7014,valid,59673
7015,invalid,59753
7016,invalid,59735
7017,valid,59755
7018,valid,59869
7019,invalid,59829
7020,valid,60338
7021,valid,59809
7022,valid,59807
7023,valid,60247
7024,invalid,59802
7025,invalid,59574
7026,invalid,59795
7027,invalid,59804
7028,invalid,59751
7029,valid,59775
7030,valid,60258
7031,invalid,61050
7032,invalid,60869
7033,valid,60792
7034,valid,64325
7035,invalid,63295
7036,invalid,59883
7037,valid,59937
7038,invalid,60509
7039,invalid,60063
7040,valid,59898
7041,invalid,59894
7042,invalid,59889
7043,invalid,59844
7044,invalid,59859
7045,invalid,59887
7046,valid,59809
7047,invalid,59861
7048,invalid,61222
7049,valid,59951
7050,invalid,59905
7051,valid,60410
7052,invalid,59842
7053,invalid,60031
7054,invalid,59834
7055,invalid,59595
7056,invalid,59851
7057,invalid,59824
7058,invalid,59860
7059,valid,59828
7060,invalid,59745
7061,invalid,60424
7062,invalid,59863
7063,valid,59883
7064,valid,59733
7065,valid,59910
7066,valid,59831
7067,valid,59851
7068,valid,59822
7069,valid,60924
7070,invalid,59924
7071,invalid,59890
7072,valid,60005
7073,valid,59865
7074,valid,60566
7075,valid,59845
7076,invalid,63243
7077,valid,61565
7078,valid,59901
7079,invalid,59857
7080,invalid,60270
7081,invalid,59834
7082,valid,59935
7083,valid,60619
7084,valid,59909
7085,invalid,59906
7086,valid,59996
7087,invalid,59899
7088,valid,59894
7089,invalid,59816
7090,valid,60328
7091,valid,60437
7092,valid,63753
7093,invalid,59852
7094,invalid,63320
7095,invalid,60361
7096,invalid,59960
7097,valid,59885
7098,valid,59882
7099,invalid,59865
7100,invalid,59854
7101,valid,59852
7102,invalid,59854
7103,invalid,59950
7104,invalid,59882
7105,valid,59846
7106,valid,59805
7107,invalid,59833
7108,valid,60244
7109,invalid,60731
7110,valid,59851
7111,invalid,59823
7112,invalid,59863
7113,invalid,60914
7114,invalid,59896
7115,invalid,59874
7116,valid,59880
7117,invalid,59799
7118,valid,59868
7119,invalid,59844
7120,invalid,59999
7121,valid,59938
7122,valid,59868
7123,valid,59860
7124,invalid,59874
7125,valid,59861
7126,valid,59595
7127,invalid,59820
7128,invalid,60533
7129,valid,59870
7130,valid,59855
7131,invalid,59680
7132,valid,59935
7133,invalid,59843
7134,invalid,59939
7135,invalid,59839
7136,valid,59845
7137,invalid,59845
7138,valid,60244
7139,invalid,59803
7140,valid,59893
7141,valid,59850
7142,invalid,59849
7143,valid,59845
7144,invalid,59847
7145,invalid,59839
7146,invalid,59900
7147,invalid,59927
7148,invalid,60500
7149,invalid,59922
7150,valid,60082
7151,valid,59929
7152,invalid,59857
7153,valid,59595
7154,invalid,59862
7155,invalid,59593
7156,valid,59813
7157,invalid,59906
7158,valid,61090
7159,valid,59623
7160,invalid,59904
7161,valid,59872
7162,invalid,59830
7163,valid,60359
7164,valid,60094
7165,valid,59912
7166,valid,60183
7167,valid,59861
7168,invalid,59917
7169,invalid,59869
7170,invalid,59936
7171,invalid,60841
7172,valid,59848
7173,invalid,59893
7174,valid,63916
7175,invalid,59862
7176,invalid,59801
7177,invalid,59864
7178,invalid,59893
7179,valid,59905
7180,valid,60256
7181,invalid,59886
7182,invalid,60270
7183,valid,60504
7184,valid,59852
7185,valid,59935
7186,invalid,59862
7187,invalid,59903
7188,valid,60323
7189,invalid,59838
7190,valid,59844
7191,invalid,59831
7192,invalid,59869
7193,invalid,59871
7194,invalid,59923
7195,invalid,59908
7196,valid,59918
7197,invalid,61104
7198,valid,59893
7199,invalid,59876
7200,invalid,59645
7201,invalid,60360
7202,invalid,59888
7203,valid,59831
7204,invalid,59893
7205,valid,59868
7206,valid,59918
7207,valid,59821
7208,valid,59906
7209,invalid,59885
7210,valid,59870
7211,valid,59924
7212,valid,59644
7213,invalid,59915
7214,valid,59888
7215,valid,59879
7216,invalid,59847
7217,valid,59870
7218,invalid,59891
7219,valid,59860
7220,valid,59920
7221,invalid,59882
7222,valid,59872
7223,valid,59911
7224,invalid,59912
7225,invalid,63011
7226,valid,63992
7227,valid,60239
7228,invalid,60211
7229,valid,60291
7230,invalid,59831
7231,invalid,59828
7232,valid,59861
7233,valid,59936
7234,invalid,59863
7235,invalid,59868
7236,invalid,60442
7237,invalid,59912
7238,invalid,59908
7239,invalid,59864
7240,valid,59872
7241,invalid,59897
7242,invalid,59888
7243,valid,59870
7244,invalid,59942
7245,valid,59893
7246,valid,59921
7247,valid,59833
7248,invalid,59874
7249,invalid,60857
7250,invalid,59842
7251,invalid,59830
7252,invalid,60889
7253,invalid,59909
7254,valid,59964
7255,invalid,59845
7256,invalid,59880
7257,valid,59918
7258,invalid,59938
7259,valid,59890
7260,invalid,59892
7261,invalid,59855
7262,valid,60559
7263,invalid,59900
7264,invalid,62277
7265,invalid,59797
7266,valid,59875
7267,valid,59883
7268,valid,59935
7269,valid,59800
7270,invalid,59878
7271,invalid,59894
7272,valid,59856
7273,invalid,59882
7274,invalid,59931
7275,invalid,60816
7276,valid,59848
7277,valid,59882
7278,invalid,59865
7279,invalid,59858
7280,valid,59931
7281,valid,60148
7282,invalid,59798
7283,valid,59838
7284,invalid,59824
7285,invalid,59857
7286,valid,59864
7287,valid,59904
7288,valid,59888
7289,valid,59819
7290,valid,60103
7291,valid,61177
7292,valid,59888
7293,invalid,59937
7294,valid,59858
7295,valid,59831
7296,valid,59863
7297,invalid,59890
7298,valid,59864
7299,valid,59894
7300,invalid,59908
7301,invalid,59881
7302,valid,59848
7303,valid,59887
7304,valid,61231
7305,valid,59899
7306,invalid,59826
7307,invalid,59925
7308,valid,59826
7309,invalid,59849
7310,invalid,59903
7311,invalid,59820
7312,valid,59901
7313,valid,59923
7314,valid,59880
7315,invalid,59961
7316,invalid,60887
7317,invalid,60148
7318,valid,59812
7319,valid,59878
7320,valid,60522
7321,valid,59877
7322,invalid,59963
7323,invalid,59865
7324,invalid,59714
7325,invalid,59890
7326,invalid,59889
7327,invalid,59898
7328,invalid,59935
7329,invalid,59937
7330,invalid,60806
7331,valid,59893
7332,valid,59885
7333,invalid,59716
7334,valid,59876
7335,invalid,59872
7336,valid,60452
7337,invalid,62773
7338,valid,61077
7339,valid,60273
7340,valid,60396
7341,invalid,59883
7342,invalid,59839
7343,invalid,61251
7344,invalid,59882
7345,valid,59854
7346,invalid,60167
7347,valid,59855
7348,valid,59736
7349,invalid,59888
7350,valid,59859
7351,valid,59847
7352,invalid,59857
7353,invalid,59581
7354,valid,59866
7355,valid,59855
7356,valid,59823
7357,invalid,59830
7358,valid,59879
7359,valid,59888
7360,valid,59919
7361,invalid,59863
7362,invalid,59843
7363,invalid,61126
7364,invalid,59875
7365,valid,63255
7366,valid,62913
7367,invalid,60463
7368,invalid,60373
7369,invalid,59842
7370,invalid,59862
7371,invalid,59866
7372,valid,59851
7373,invalid,59922
7374,invalid,59865
7375,valid,59979
7376,valid,59824
7377,valid,59875
7378,invalid,59872
7379,invalid,59815
7380,invalid,59899
7381,valid,59853
7382,invalid,59861
7383,invalid,59833
7384,valid,59874
7385,valid,60310
7386,valid,59948
7387,invalid,59883
7388,invalid,60486
7389,valid,59867
7390,invalid,59845
7391,valid,59881
7392,invalid,59918
7393,valid,59831
7394,valid,59852
7395,invalid,59876
7396,invalid,59834
7397,invalid,59924
7398,valid,60293
7399,invalid,59867
7400,invalid,59867
7401,invalid,59861
7402,invalid,59815
7403,invalid,59832
7404,valid,59838
7405,invalid,59850
7406,invalid,59888
7407,invalid,59860
7408,invalid,59804
7409,valid,59864
7410,valid,59820
7411,invalid,59864
7412,valid,59881
7413,invalid,59843
7414,valid,59846
7415,valid,59967
7416,invalid,59852
7417,valid,59857
7418,invalid,60616
7419,valid,59918
7420,valid,59689
7421,valid,60427
7422,invalid,59841
7423,invalid,60219
7424,valid,59846
7425,invalid,59824
7426,valid,59821
7427,invalid,59900
7428,invalid,60854
7429,invalid,59896
7430,invalid,59979
7431,valid,60173
7432,invalid,59862
7433,valid,59878
7434,invalid,59884
7435,valid,59907
7436,valid,59885
7437,invalid,59943
7438,valid,59832
7439,invalid,59907
7440,invalid,59855
7441,invalid,59854
7442,invalid,59871
7443,invalid,59845
7444,valid,59871
7445,valid,59837
7446,invalid,59896
7447,valid,59835
7448,invalid,59841
7449,invalid,59903
7450,invalid,59863
7451,valid,59839
7452,invalid,59844
7453,valid,59812
7454,valid,59826
7455,valid,59900
7456,invalid,59865
7457,invalid,59859
7458,invalid,59844
7459,invalid,59949
7460,valid,59820
7461,invalid,60492
7462,valid,59756
7463,valid,59825
7464,valid,59858
7465,valid,59866
7466,valid,59848
7467,invalid,59900
7468,invalid,59829
7469,valid,59949
7470,valid,59884
7471,valid,59883
7472,valid,59807
7473,valid,59849
7474,valid,59845
7475,valid,59804
7476,invalid,59832
7477,invalid,59903
7478,valid,60131
7479,valid,59842
7480,valid,59667
7481,invalid,60429
7482,invalid,59906
7483,valid,62558
7484,valid,60749
7485,valid,59811
7486,invalid,59834
7487,invalid,59860
7488,valid,59907
7489,invalid,59852
7490,invalid,60466
7491,valid,59929
7492,valid,60230
7493,valid,59879
7494,valid,60244
7495,invalid,59824
7496,valid,59913
7497,valid,59929
7498,invalid,59866
7499,invalid,60440
7500,valid,61158
7501,invalid,59909
7502,invalid,60447
7503,invalid,59864
7504,valid,59896
7505,valid,59904
7506,invalid,59632
7507,valid,61013
7508,invalid,60413
7509,valid,59848
7510,valid,59948
7511,invalid,59855
7512,valid,59918
7513,invalid,59916
7514,invalid,59906
7515,invalid,60173
7516,invalid,59861
7517,valid,59632
7518,valid,59585
7519,invalid,59888
7520,invalid,59854
7521,invalid,59938
7522,valid,59870
7523,valid,59829
7524,valid,59906
7525,invalid,59871
7526,invalid,59821
7527,valid,59892
7528,valid,59875
7529,valid,59853
7530,invalid,59875
7531,valid,59823
7532,invalid,61589
7533,valid,60139
7534,valid,59959
7535,valid,59912
7536,valid,59869
7537,invalid,59652
7538,valid,60238
7539,valid,61352
7540,valid,59867
7541,valid,60828
7542,valid,60222
7543,invalid,60162
7544,invalid,60859
7545,valid,59686
7546,invalid,59840
7547,valid,59858
7548,valid,59889
7549,valid,59852
7550,invalid,59884
7551,invalid,59882
7552,invalid,59886
7553,invalid,59881
7554,invalid,60908
7555,invalid,59847
7556,invalid,59839
7557,valid,60184
7558,invalid,59863
7559,invalid,59850
7560,invalid,59853
7561,invalid,59843
7562,valid,59836
7563,valid,59827
7564,valid,59876
7565,valid,59928
7566,invalid,59888
7567,valid,61018
7568,valid,59891
7569,valid,59861
7570,invalid,61047
7571,valid,59854
7572,invalid,59899
7573,invalid,60476
7574,valid,60739
7575,valid,59958
7576,invalid,59928
7577,invalid,59942
7578,invalid,59958
7579,invalid,59831
7580,invalid,59863
7581,valid,59845
7582,valid,59809
7583,valid,60155
7584,invalid,59844
7585,invalid,59851
7586,invalid,59831
7587,invalid,59606
7588,valid,59847
7589,invalid,59812
7590,invalid,59928
7591,invalid,60096
7592,valid,59866
7593,valid,59958
7594,valid,59929
7595,invalid,59868
7596,valid,59855
7597,invalid,60091
7598,valid,59801
7599,invalid,59843
7600,valid,59905
7601,invalid,59860
7602,valid,59854
7603,valid,59835
7604,valid,59901
7605,valid,59821
7606,valid,59869
7607,invalid,59869
7608,valid,59904
7609,valid,59893
7610,valid,59923
7611,valid,59916
7612,invalid,59882
7613,valid,59858
7614,invalid,59871
7615,invalid,59848
7616,valid,60457
7617,invalid,59824
7618,invalid,59877
7619,valid,59902
7620,invalid,59911
7621,invalid,59843
7622,valid,59878
7623,valid,59864
7624,invalid,59822
7625,valid,59883
7626,valid,61176
7627,invalid,59894
7628,valid,59879
7629,valid,59854
7630,valid,59834
7631,invalid,59918
7632,invalid,59829
7633,valid,60576
7634,valid,59874
7635,invalid,59829
7636,valid,61240
7637,valid,59837
7638,valid,59677
7639,invalid,60044
7640,valid,59850
7641,invalid,59855
7642,valid,60238
7643,valid,59857
7644,invalid,60504
7645,valid,59976
7646,invalid,59835
7647,valid,60360
7648,invalid,59660
7649,invalid,59857
7650,valid,60235
7651,invalid,59887
7652,invalid,59899
7653,valid,59891
7654,invalid,59807
7655,invalid,59828
7656,valid,59858
7657,valid,60092
7658,invalid,59913
7659,invalid,59960
7660,valid,59857
7661,valid,59895
7662,valid,59868
7663,invalid,59916
7664,valid,59624
7665,invalid,59845
7666,valid,59879
7667,invalid,60032
7668,valid,59923
7669,valid,59871
7670,valid,60367
7671,valid,59898
7672,invalid,59916
7673,valid,59968
7674,invalid,59864
7675,valid,59832
7676,valid,59903
7677,invalid,59879
7678,invalid,59887
7679,valid,59936
7680,valid,61026
7681,valid,59661
7682,valid,59861
7683,valid,59913
7684,invalid,59914
7685,invalid,59820
7686,valid,59864
7687,invalid,59912
7688,valid,59926
7689,invalid,59856
7690,invalid,59874
7691,invalid,59882
7692,valid,59892
7693,invalid,60302
7694,invalid,60255
7695,valid,63186
7696,invalid,60361
7697,valid,59910
7698,valid,59835
7699,valid,60463
7700,invalid,59812
7701,invalid,59884
7702,invalid,59886
7703,invalid,59846
7704,invalid,59860
7705,invalid,59949
7706,valid,60038
7707,valid,59897
7708,invalid,59876
7709,valid,60498
7710,valid,59877
7711,valid,59826
7712,invalid,60420
7713,valid,59894
7714,invalid,59848
7715,invalid,59858
7716,invalid,59838
7717,valid,59851
7718,valid,59839
7719,invalid,59864
7720,valid,59864
7721,valid,59675
7722,invalid,61451
7723,invalid,59931
7724,invalid,59912
7725,valid,60442
7726,invalid,59880
7727,valid,59841
7728,valid,59848
7729,invalid,59692
7730,valid,59883
7731,invalid,59884
7732,valid,59879
7733,invalid,59902
7734,invalid,59803
7735,invalid,59896
7736,invalid,59872
7737,invalid,59823
7738,invalid,59857
7739,valid,60029
7740,invalid,59808
7741,valid,59875
7742,valid,59874
7743,invalid,59888
7744,valid,59905
7745,valid,59891
7746,invalid,59862
7747,valid,59865
7748,valid,59903
7749,invalid,59831
7750,invalid,59907
7751,valid,59852
7752,valid,60051
7753,invalid,60933
7754,invalid,59944
7755,invalid,60158
7756,invalid,59862
7757,valid,59915
7758,valid,60273
7759,valid,59905
7760,invalid,59845
7761,invalid,59951
7762,valid,59869
7763,valid,59886
7764,invalid,59896
7765,invalid,60174
7766,valid,59864
7767,invalid,60563
7768,valid,60963
7769,valid,60043
7770,valid,60013
7771,valid,61669
7772,valid,60109
7773,invalid,63189
7774,invalid,60010
7775,invalid,59898
7776,invalid,59903
7777,invalid,59640
7778,valid,59872
7779,valid,59949
7780,valid,60402
7781,valid,59840
7782,valid,59853
7783,invalid,59839
7784,invalid,59799
7785,valid,59914
7786,valid,59829
7787,invalid,59877
7788,invalid,59846
7789,invalid,59846
7790,invalid,60412
7791,valid,59907
7792,invalid,60047
7793,valid,59861
7794,invalid,59873
7795,valid,60382
7796,valid,59963
7797,invalid,60029
7798,valid,60085
7799,invalid,59971
7800,invalid,59908
7801,invalid,59859
7802,valid,59895
7803,valid,59872
7804,invalid,59890
7805,invalid,59877
7806,invalid,59874
7807,valid,59703
7808,valid,59940
7809,valid,59861
7810,valid,59843
7811,valid,59780
7812,invalid,59840
7813,valid,59884
7814,invalid,60239
7815,invalid,59910
7816,invalid,60746
7817,invalid,60170
7818,invalid,59973
7819,invalid,59921
7820,invalid,59886
7821,valid,59904
7822,valid,59881
7823,invalid,59865
7824,invalid,59873
7825,valid,59898
7826,invalid,59877
7827,valid,60470
7828,valid,59846
7829,invalid,59851
7830,valid,59913
7831,invalid,59831
7832,valid,59867
7833,valid,59912
7834,valid,59897
7835,valid,59874
7836,valid,59872
7837,valid,61118
7838,invalid,59855
7839,invalid,59926
7840,invalid,59902
7841,valid,59915
7842,valid,59827
7843,valid,59873
7844,valid,59864
7845,invalid,59878
7846,invalid,59858
7847,invalid,59870
7848,invalid,59877
7849,invalid,59856
7850,invalid,59832
7851,invalid,59860
7852,valid,59845
7853,valid,59853
7854,valid,59899
7855,valid,59874
7856,valid,59875
7857,invalid,59929
7858,valid,59849
7859,valid,59873
7860,valid,60255
7861,valid,59848
7862,invalid,59899
7863,valid,59901
7864,invalid,59916
7865,valid,59884
7866,invalid,59864
7867,valid,59820
7868,invalid,59941
7869,invalid,59895
7870,invalid,59885
7871,invalid,59848
7872,invalid,59929
7873,valid,59892
7874,valid,59857
7875,invalid,59870
7876,invalid,59834
7877,valid,59883
7878,valid,59970
7879,invalid,59886
7880,valid,60166
7881,invalid,59861
7882,valid,59865
7883,valid,59835
7884,valid,59863
7885,valid,59891
7886,valid,59863
7887,invalid,59975
7888,valid,59909
7889,invalid,59887
7890,invalid,60104
7891,invalid,59804
7892,invalid,59825
7893,valid,61999
7894,invalid,59942
7895,invalid,59923
7896,invalid,59872
7897,valid,63149
7898,invalid,62616
7899,valid,63246
7900,invalid,59984
7901,valid,59921
7902,valid,59818
7903,invalid,59864
7904,invalid,59892
7905,invalid,59928
7906,invalid,59814
7907,invalid,59841
7908,invalid,60437
7909,valid,59811
7910,invalid,59851
7911,invalid,59858
7912,valid,59874
7913,valid,59876
7914,valid,60414
7915,valid,59876
7916,invalid,59862
